1310242178120073217,2022-08-08 23:57:02+00:00, ,1556791626290171905,en,2,0,1,0,Twitter for Android,"@HeidiReinberg @RachelSL @leah_from Oh, that sounds good 😊 I'll check it out! I've been a bit down that none of my cute summer dresses fit me now. I'm doing okay with eating salad right now but I'm not very successful when it comes down to cutting out ice cream 😂"
252873195,2022-08-08 23:56:31+00:00, ,1556791495994347520,en,1,0,1,0,Twitter for iPhone,Buying wedding guest dresses on Amazon the day before a wedding is risky. But I found one. Wish me luck.
192616631,2022-08-08 23:56:12+00:00, ,1556791417657327616,en,0,0,0,0,Twitter for Android,@LanieK Hmmm....I love French fries and they're one of my favorite foods but I'd be so afraid off cold fries and greasy finger prints getting everywhere and on dresses. I'd totally be down to do this for a birthday or some other sort of big bash.... and now I totally want some fries.
1496138177035354122,2022-08-08 23:55:51+00:00, ,1556791330986201089,en,0,0,0,0,Twitter for iPhone,"@LukeBraunNFL Screw Cameron.  He’s ugly…and his mother dresses him funny.
(🤣 I’d really like them both to be the best version of themselves.)"
849670936924172289,2022-08-08 23:59:43+00:00, ,1556792300998639618,en,1,0,0,0,Twitter for iPhone,same! she dresses like rich me would 😭😍 https://t.co/adQU7hKk1w
1174554679822307329,2022-08-08 23:59:30+00:00, ,1556792249106644992,en,1,0,0,1,Twitter for iPhone,@LionBrosPodcast Summer dresses
1236458791962644480,2022-08-08 23:59:22+00:00, ,1556792215120265217,en,2,0,1,0,Twitter for Android,"one direction, all time low, 5sos, the hunger games, the best marvel era, frozen, skater dresses and skinny jeans, everyone had the same white samsung galaxy s3..."
1306498176854175744,2022-08-08 23:59:19+00:00, ,1556792202524872704,en,0,0,0,0,Twitter for iPhone,I bought 2 dresses for 1 gala bc I just couldn't decide &amp; one might feel better on. It's my logic &amp; I won't apologize for it 😌
1357815347991183366,2022-08-08 23:58:34+00:00, ,1556792011734261763,en,0,0,0,0,Twitter for iPhone,@gabrielafotoo @EmmetCohen He always dresses so well
1376947999901937671,2022-08-08 23:58:29+00:00, ,1556791994327781377,en,0,0,0,0,Poshmark,Check out this listing I just added to my #Poshmark closet: Zara T-Shirt Maxi Dress Beige. https://t.co/gJUwbAKhWK #shopmycloset @poshmarkapp
1356854132490043392,2022-08-08 23:58:12+00:00, ,1556791921271603201,en,7,0,1,1,Twitter for iPhone,the stranger things stans who see anything 80s and say “stranger things vibes” or “why is this stranger things” or see someone who dresses like they’re in the 80s or sumn and tells them they look like one of the characters bother me SO much. like yeah i’m aware it takes place +
1290248798976040961,2022-08-08 23:58:04+00:00, ,1556791889822638082,en,0,0,0,0,Kueez Metrics,These wedding dresses absolutely stole the show. 🤯😍
1515399695660580866,2022-08-08 23:57:43+00:00, ,1556791801633128448,en,3,0,0,1,Twitter for Android,"Trying to get back into #lolitafashion.
Old photos from Katsucon but this is one of my favorite dresses.
#aliceandthepirates https://t.co/UqsRdyFdnV"
1290248798976040961,2022-08-08 23:57:05+00:00, ,1556791640534163457,en,0,0,0,0,Kueez Metrics,"Guests couldn't keep their eyes off these dresses, and can you really blame them?!🤩"
1236669003688542210,2022-08-08 23:57:03+00:00, ,1556791631633940480,en,8,0,1,0,Twitter for Android,"@julie_neuhouser As a trans woman who dresses like Danny Zuko I've got nothing, they've owned us"
1310242178120073217,2022-08-08 23:57:02+00:00, ,1556791626290171905,en,2,0,1,0,Twitter for Android,"@HeidiReinberg @RachelSL @leah_from Oh, that sounds good 😊 I'll check it out! I've been a bit down that none of my cute summer dresses fit me now. I'm doing okay with eating salad right now but I'm not very successful when it comes down to cutting out ice cream 😂"
252873195,2022-08-08 23:56:31+00:00, ,1556791495994347520,en,1,0,1,0,Twitter for iPhone,Buying wedding guest dresses on Amazon the day before a wedding is risky. But I found one. Wish me luck.
192616631,2022-08-08 23:56:12+00:00, ,1556791417657327616,en,0,0,0,0,Twitter for Android,@LanieK Hmmm....I love French fries and they're one of my favorite foods but I'd be so afraid off cold fries and greasy finger prints getting everywhere and on dresses. I'd totally be down to do this for a birthday or some other sort of big bash.... and now I totally want some fries.
1496138177035354122,2022-08-08 23:55:51+00:00, ,1556791330986201089,en,0,0,0,0,Twitter for iPhone,"@LukeBraunNFL Screw Cameron.  He’s ugly…and his mother dresses him funny.
(🤣 I’d really like them both to be the best version of themselves.)"
164026926,2022-08-10 23:57:45+00:00, ,1557516583467106307,en,2,0,1,1,Twitter for Android,"Unprofessional workers @ZARA_Care at 1025 F steet in Washington DC. They don't assist customers, so buyers are leaving. @ZARA should take care of business @Inditex"
3384865697,2022-08-10 22:49:51+00:00, ,1557499496367538176,en,0,0,1,0,Twitter for iPhone,@ZARA I called into your customer service to recover a lost receipt I need to return an item. I was given a 48hr turn around and still haven’t received anything. Can you assist?
335465790,2022-08-10 21:29:37+00:00, ,1557479304178683910,en,1,0,0,0,Instagram,Hot Pearls ⚪️🤍 new khaki @zara paper bag jeans and I want them in every colour 😍 styling up the new Pearl Grab Bag ⚪️🤍 https://t.co/LXRIkXzlIW
1550710637617000448,2022-08-10 21:19:12+00:00, ,1557476681924747264,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA @SuicideSquadWB @suicidesquadRS @HarleyQuinnAC Send me your onlyfans link for promotion @onlyfanmodellRT(130k)
1553479886865842176,2022-08-10 21:18:18+00:00, ,1557476455311093760,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA @SuicideSquadWB @suicidesquadRS @HarleyQuinnAC Send me your OnlyFans Link in DM My big account 💕 @onlyfanmodellRT (130k)😍
25786908,2022-08-10 21:18:03+00:00, ,1557476394418028545,en,7,0,2,2,Twitter Web App,"Please Join my free only fans account for exclusive content each week. Thank you. 💋❤️
Jillian Jordan Xo

kittycash7 on only fans 💕
❣️🍒🌸🎵

@ZARA Satin Dress 👗
@SuicideSquadWB @suicidesquadRS
@HarleyQuinnAC  ❣️❤️‍🩹
#onlyfans #Legs #Feet #Tootsies 👣

https://t.co/R7R34fVoy1 https://t.co/m70FcWzlRb"
1468582827482619912,2022-08-10 21:10:19+00:00, ,1557474448336646144,en,0,0,0,0,Twitter Web App,"@raveena random
@waqarzaqa
@ranikehl
@zara
@carveen https://t.co/ZC0YYhevEr"
1549030306413285377,2022-08-10 21:09:36+00:00, ,1557474266093797376,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA @SuicideSquadWB @suicidesquadRS @HarleyQuinnAC Send me your onlyfans link for promotion @onlyfanmodellRT(130k)
1553406473656446977,2022-08-10 21:08:53+00:00, ,1557474085646778369,en,0,0,0,0,Twitter for Android,"@Jillianjordan @ZARA @SuicideSquadWB @suicidesquadRS @HarleyQuinnAC AMAZING CONTENT ❣️
Send your Pics and bio link In My DM💌 &amp; get great Promo👑 at huge page's network @onlyfansherort(168k) sub 💌"
1551261825991184384,2022-08-10 21:08:18+00:00, ,1557473940678709248,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA @SuicideSquadWB @suicidesquadRS @HarleyQuinnAC 🔵Send me your best 5 pics📸 and OnlyFans link✅ for more subscribers  @onlyfansherort (167k ) ®️ ❣️
1178658936284700672,2022-08-10 20:54:26+00:00, ,1557470448954351623,en,1,0,0,0,Twitter for Android,"@ZARA Zara after one week to use There is no guarantee of product quality, so you use the worst materials https://t.co/2PJrz7Ma8L"
1178658936284700672,2022-08-10 20:52:31+00:00, ,1557469967670452226,en,1,0,0,0,Twitter for Android,"@ZARA ZARA SAUDI ARABIA
New Branch in Red sea Mall in jeddha 
After one weak to use  
There is no guarantee of product quality, so you use the worst materials.
@ZARA https://t.co/e6irvdjSFX"
1381968356308262926,2022-08-10 20:51:50+00:00, ,1557469795452301312,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA Can you send me your OnlyFans Link in inbox ❣️
1557451735764848640,2022-08-10 20:51:37+00:00, ,1557469741828034560,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA 𝗬𝗼𝘂 𝘄𝗮𝗻𝘁 𝗺𝗼𝗿𝗲 𝘀𝘂𝗯𝘀𝗰𝗿𝗶𝗯𝗲𝗿𝘀? 𝗗𝗠 𝗼𝗻 𝘁𝗵𝗶𝘀 𝗽𝗮𝗴𝗲 ➡️ @asiangirl_0
1553337760404017153,2022-08-10 20:50:43+00:00, ,1557469514618380288,en,0,0,0,0,Twitter for Android,@Jillianjordan @ZARA DM* ON*🔵 @Prime_Service_   💓FOR ONLYFANS SUBSCRIBERS 💯🤟
25918347,2022-08-10 20:44:27+00:00, ,1557467936226508801,en,2,0,0,0,Twitter Web App,"@lisamxu @jclmns @DagneDover Me too! I liked my shoulder bag a lot, but it worked better for my old office life. Now hybrid/WFH, backpack is necessary because I travel to various offices/field sites/labs and carry more things with me. @Everlane to the rescue over here"
975388100,2022-08-10 20:30:00+00:00, ,1557464300582608896,en,0,0,0,0,Twitter Web App,"A lil shopping update is on the blog today: mini reviews of 5 recent purchases from @Nordstrom, @Everlane, and @onequince + a few pre-fall favorites from @madewell! #styleblogger #shopping #nsale https://t.co/ZRgxWzGwWI"
1420940499628662784,2022-08-10 20:21:39+00:00, ,1557462198456238080,en,0,0,1,0,TweetDeck,@mackweldon @derayc_NFT @SlydeKnight @aussieBum @Nike @CalvinKlein @Smartwool @RalphLauren @RONDORFF @Flint_TinderUSA @MeUndies @Jockey @lululemon @Everlane How would some @mackweldon undies look on NFTeams Players?
429109760,2022-08-10 19:23:16+00:00, ,1557447507608731658,en,2,0,1,0,Twitter Web App,@derayc_NFT @SlydeKnight @NFTeams_ @aussieBum @Nike @CalvinKlein @Smartwool @RalphLauren @RONDORFF @Flint_TinderUSA @MeUndies @Jockey @lululemon @Everlane thanks for the shout out and love!
961932682493091840,2022-08-10 15:01:29+00:00, ,1557381629634646017,en,1,0,0,0,Twitter Web App,@philwinkle @Everlane Is this called gamblification?
30967930,2022-08-10 14:15:16+00:00, ,1557369995176312832,en,3,0,2,0,Twitter Web App,"🔮New UX pattern: everything is a password field now.

@Everlane making it impossible for me to see if I've mistyped my shipping address. https://t.co/UQL0MRPn7G"
1557237567640244224,2022-08-10 11:17:39+00:00, ,1557325299355901953,en,1,0,0,0,Twitter Web App,@Everlane your backpack made the cut! :) https://t.co/izcR5Fpwoy
1440549579884097551,2022-08-10 02:32:08+00:00, ,1557193046894481408,en,3,0,0,0,Twitter Web App,@derayc_NFT @NFTeams_ @aussieBum @Nike @CalvinKlein @mackweldon @Smartwool @RalphLauren @RONDORFF @Flint_TinderUSA @MeUndies @Jockey @lululemon @Everlane yep we all have to have a speciality 😂
1476751411010433029,2022-08-10 02:15:04+00:00, ,1557188752019263489,en,1,0,2,0,Twitter for iPhone,@SlydeKnight @NFTeams_ @aussieBum @Nike @CalvinKlein @mackweldon @Smartwool @RalphLauren @RONDORFF @Flint_TinderUSA @MeUndies @Jockey @lululemon @Everlane Wow @SlydeKnight you are really educated on the undies game 😜. Going to have to endorse @mackweldon &amp; @lululemon as the best in the game
421553913,2022-08-10 00:30:49+00:00, ,1557162518698528768,en,0,0,1,0,Twitter for iPhone,@Everlane hey everlane. my package was lost 😔 pls assist. my post office has not been able to recover the item.
1496125793214341125,2022-08-09 15:26:05+00:00, ,1557025430653255681,en,0,0,0,0,Twitter Web App,"@ManushiChhillar Good Day @Everlane ,

I want to recommend @ManushiChhillar to become a model for your brand. Manushi has an extremely good track record of working well with the world's most prominent brands. Manushi is also extremely hard working and a extremely talented model.

Kind Regards,"
1488268283757355011,2022-08-09 04:09:28+00:00, ,1556855153546129408,en,1,0,1,0,Twitter for iPhone,I just saw an @Everlane add on YouTube and it’s the first time I’ve seen a model with scars on their arms. I almost cried bc it made me feel more confident about wearing swimsuits
1440549579884097551,2022-08-09 02:11:55+00:00, ,1556825570805448706,en,1,0,1,0,Twitter Web App,"@NFTeams_ @aussieBum What about @nike, @CalvinKlein, @mackweldon, @Smartwool, @ralphlauren, @rondorff, @Flint_TinderUSA, @MeUndies, @Jockey, @lululemon, @Everlane ?"
560454290,2022-08-08 14:10:03+00:00, ,1556643907823345666,en,3,0,0,1,Sprout Social,"⏰ In less than 2 minutes — @Everlane Software Engineer, Anton H. describes the challenges facing their #ecommerce infrastructure and highlights how they overcame them to provide a fast + relevant shopping experience.

Press ▶️ to watch the full interview: https://t.co/jbsdXV7p3q"
17233977,2022-08-08 13:58:17+00:00, ,1556640947852550151,en,0,0,0,0,Twitter for iPhone,@Everlane Done.
975388100,2022-08-10 20:30:00+00:00, ,1557464300582608896,en,0,0,0,0,Twitter Web App,"A lil shopping update is on the blog today: mini reviews of 5 recent purchases from @Nordstrom, @Everlane, and @onequince + a few pre-fall favorites from @madewell! #styleblogger #shopping #nsale https://t.co/ZRgxWzGwWI"
3269229217,2022-08-10 18:34:28+00:00, ,1557435227793895425,en,0,0,0,0,Twitter for iPhone,@DTSummerlin @elysianliving @madewell Who else is ready for @elysianliving to accept #Crypto #payments https://t.co/TCtQPBsmuW
22040629,2022-08-10 18:21:50+00:00, ,1557432046800277504,en,0,0,1,0,Twitter for iPhone,@madewell any idea if/when you will be restocking the Frances loader mule in the brown color? Thank you!
1324555278575144960,2022-08-10 17:27:09+00:00, ,1557418286446510083,en,0,0,0,0,Twitter for iPhone,"Being a living artist and supporting yourself is impossibly hard, but nothing else brings me the fulfillment and joy that being an artist does. All I want is a happy trans life full of art.

So @LEVIS @Target @Coach @UrbanOutfitters @Anthropologie @madewell @jcrew please hire me?"
1324555278575144960,2022-08-10 17:27:07+00:00, ,1557418275763638277,en,0,0,1,0,Twitter for iPhone,"Custom @LEVIS Denim Jacket/Jean combos at the flagships, @Target Prom, @Coach silhouettes, @UrbanOutfitters homegoods, @Anthropologie surface embroidery, @Madewell denim for awareness, @JCrew accessories…"
1324555278575144960,2022-08-10 17:26:40+00:00, ,1557418163456905216,en,0,0,1,0,Twitter for iPhone,"Someone, anyone, should pay me to stay home, mind my own business, and make art all day.

Here’s $2,500 every week - just stay home and make your gay little art for us and our products.

@LEVIS @UrbanOutfitters @Anthropologie @madewell @jcrew @Coach @Target https://t.co/PGD7KlThSt"
23234670,2022-08-10 16:36:12+00:00, ,1557405462584246272,en,2,0,0,0,Twitter for iPhone,"If I ever become a celebrity here are the things I am ready and willing to endorse:
@PaperMate pens
@Zevia cola
@NurtecODT
Therapy
@madewell
The Finch App
@AMCTheatres
Nexplanon

V low on cash this month so brands if you’re looking for a spokeswoman I’m very down to clown."
2242845044,2022-08-09 21:57:01+00:00, ,1557123810834280449,en,2,0,1,1,Twitter for iPhone,"Hey teachers and college students, flash your ID at @madewell and get 20% off. Call it extra credit! https://t.co/BEcu1oDRYw"
1309136261936971776,2022-08-09 15:23:49+00:00, ,1557024860076969989,en,0,0,0,0,Buffer,"Mini, midi or maxi? That is the question. Help answer it! @madewell is #hiring an Assistant Merchant, Dresses &amp; Skirts. 

Apply now on Gen Hired: https://t.co/H3F8nOyfFs https://t.co/QpQPQkeCl3"
1496125793214341125,2022-08-09 15:20:04+00:00, ,1557023915561607169,en,0,0,0,0,Twitter Web App,"@ManushiChhillar Good Day @madewell ,

I want to recommend @ManushiChhillar to become a model for your brand. Manushi has an extremely good track record of working well with the world's most prominent brands. Manushi is also extremely hard working and a extremely talented model.

Kind Regards,"
80849873,2022-08-09 13:00:15+00:00, ,1556988729323147265,en,0,0,0,0,Constant Contact - Social Posts,"@Madewell ready for opening in Plaza Frontenac..
Stop by https://t.co/Zc7qZM31F0"
80849873,2022-08-08 13:00:13+00:00, ,1556626336063569921,en,0,0,0,0,Constant Contact - Social Posts,@madewell coming soo to Walnut st. Brotherly Love city of Philly. https://t.co/TzYf0AjlUf
19499305,2022-08-10 23:56:08+00:00, ,1557516176409956353,en,0,0,1,0,Twitter for iPhone,@Aerie I ordered a Henley online in a size large. It got delivered yesterday and I opened it today and the price tag says L but the actual shirt is a M. What do. I need to do? I’m super sad. https://t.co/wrEAZpODf9
18108977,2022-08-10 23:47:55+00:00, ,1557514111067504640,en,0,0,0,0,Twitter Web App,@designnymph @Aerie @LaserShip just mentioned u on this live show off this tweet https://t.co/kLffZ6SPwl
21720566,2022-08-10 22:41:21+00:00, ,1557497355045412865,en,1,0,0,0,Twitter for iPhone,"@Mori_Blu @Aerie Perfect, thank you! I always use cold water! ☺️"
543401743,2022-08-10 22:39:15+00:00, ,1557496827464716291,en,0,0,1,0,Twitter for iPad,"@xomichelle @Aerie I washed the blue and the green and no color transfer…I wash cold, though. Hope that helps ^_^"
21720566,2022-08-10 22:37:09+00:00, ,1557496298831486979,en,1,0,0,0,Twitter for iPhone,"@Briediann @AEO @Aerie I’ve unknowingly had packages delivered from them before (old navy and barnes &amp; noble) after searching my emails. Luckily those were delivered without any issue but after our recent issue with them and googling to find lots of other issues, that’s why I sat outside."
2304692598,2022-08-10 22:25:39+00:00, ,1557493407135801345,en,0,0,2,0,Twitter for iPhone,@Aerie I know you claim to have some concern about your environmental footprint… if that’s true you may need a new shipping company! @LaserShip seems to not care about their carbon footprint sending packages literally past it’s location up and down the east coast for no reason https://t.co/gBLYusoiZB
887344118887845890,2022-08-10 22:15:14+00:00, ,1557490785213239296,en,0,0,1,0,Twitter for iPhone,@xomichelle @AEO @Aerie It’s was my first time using them so I was clueless how bad it is. I love Aerie and I can’t get to the mall often but I’ll never order online again. I wont spend $100 on clothes without a guarantee I’ll get them.
21720566,2022-08-10 21:59:54+00:00, ,1557486924302098432,en,0,0,1,0,Twitter for iPhone,@Briediann @AEO @Aerie I literally sat on my front porch the other day when I saw my Aerie package was being delivered by them. Sad but I know people have nothing but trouble with them! I will only order for store pickup from now on. We had a previous package stolen by them.
21720566,2022-08-10 21:52:53+00:00, ,1557485161318596610,en,1,0,1,0,Twitter for iPhone,"@Mori_Blu @Aerie I just got this same shirt! Just wondering, if you’ve washed it in the washing machine with other clothes, did it bleed from any of the dyes? Just trying to figure out if I should continue hand washing my clothes from Aerie or not."
1537879358156574720,2022-08-10 19:30:08+00:00, ,1557449236622483465,en,0,0,0,0,Twitter Web App,@ameliexrose @Aerie Who is bord  too ...
2870708554,2022-08-10 18:37:53+00:00, ,1557436088410464256,en,13,0,1,0,Twitter for Android,"When I told people I wanted to establish a library in an area that is still terrorized by Turkish airstrikes, people looked at me like I was insane. Then @Aerie wrote me a $20k check. Shoot your shot, &amp; don't fall into the trap of self-rejecting your wildest dreams. /fin"
1059265803974008833,2022-08-10 16:24:47+00:00, ,1557402591880945664,en,0,0,0,0,Twitter for iPhone,@Aerie pls restock the patchwork triangle bikini top 🥲
1277261987840503808,2022-08-10 14:57:27+00:00, ,1557380612150988802,en,0,0,0,0,Twitter Web App,@Aerie When did you stop using normal sized models? Very disappointed you decided to stop being body positive
1536361441539854336,2022-08-10 14:04:34+00:00, ,1557367302978420739,en,0,0,0,0,Twitter Web App,@ameliexrose @Aerie Are you as bored as I am in  this quaraantine?
1255848356,2022-08-10 00:39:45+00:00, ,1557164767013351425,en,7,0,0,0,Twitter for iPhone,hi twitter i’m an #aerieambassador now 🥰💞💖💕💗💚 @Aerie #aeriereal https://t.co/voJxb5kIeE
